ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
1443;0,1166;-0,0456;-11407,3605;1459,8520;1175,6426;default broker;17195,3512;0,0000;0,0000;2200,5677;2200,5677;-0,0000;VidyutVanika;-19953,4113;1040,0000;0,0000;-2553,5292;-2553,5292;-0,0000;TUC_TAC22;-8649,3004;2069,8061;2069,8061;-1106,8905;-1106,8905;284,2095
1444;0,1264;-0,0467;363,3179;16,8448;16,5048;default broker;16187,5979;0,0000;0,0000;-750,5176;750,5176;-0,0000;VidyutVanika;-11482,5200;-7,3895;-7,3895;532,3726;-532,3726;-0,3400;TUC_TAC22;-4341,7599;-6425,5130;0,0000;201,3002;-193,1747;-0,0000
1445;0,1195;-0,0460;180,1502;8,2582;8,2020;default broker;15043,1366;0,0000;0,0000;-689,5900;689,5900;-0,0000;VidyutVanika;-11388,2412;-1,2316;-1,2316;522,0465;-522,0465;-0,0562;TUC_TAC22;-3474,7452;-5325,4062;0,0000;159,2852;-157,1159;-0,0000
1446;0,1686;-0,0491;3404,1870;155,5414;155,4893;default broker;12786,7865;0,0000;0,0000;-584,2437;584,2437;-0,0000;VidyutVanika;-9159,5188;-1,2316;-1,2316;418,5094;-418,5094;-0,0521;TUC_TAC22;-223,0807;-6198,1248;0,0000;10,1928;-10,1860;-0,0000
1447;0,1301;-0,0482;4266,5263;187,2803;187,2315;default broker;10545,2680;0,0000;0,0000;-462,8874;462,8874;-0,0000;VidyutVanika;-478,9487;-1,2316;-1,2316;21,0236;-21,0236;-0,0488;TUC_TAC22;-5799,7930;-4242,7963;0,0000;254,5835;-254,4508;-0,0000
1448;0,1301;-0,0487;5387,5524;233,2639;233,1651;default broker;8729,6840;0,0000;0,0000;-377,9676;377,6475;-0,0000;VidyutVanika;4895,4923;-2,6053;-2,6053;-211,9593;211,9593;-0,0988;TUC_TAC22;-8237,6240;-4705,5796;0,0000;356,6629;-356,3609;-0,0000
1449;0,1375;-0,0485;19634,6386;567,1562;-0,0000;default broker;8109,2343;0,0000;0,0000;-234,2392;234,2291;-0,0000;VidyutVanika;6242,7749;-1,3263;-1,3263;-180,3256;180,3256;-0,0123;TUC_TAC22;5282,6294;-3438,3740;0,0000;-152,5914;152,5847;-0,0000
1450;0,1450;-0,0487;29472,8413;565,4199;-0,0000;default broker;8368,8174;0,0000;0,0000;-160,5510;160,5588;-0,0000;VidyutVanika;4827,3840;-1,3263;-1,3263;-92,6106;92,6106;0,0136;TUC_TAC22;16276,6398;-4253,7774;0,0000;-312,2582;312,2732;-0,0000
1451;0,1331;-0,0354;21912,7002;296,5017;-0,0000;default broker;8770,0897;0,0000;0,0000;-118,6685;132,2166;-0,0000;VidyutVanika;4538,8442;-1,3263;-1,3263;-61,4153;68,4343;-0,0245;TUC_TAC22;8603,7662;-5163,6608;-4976,7454;-116,4179;-6,6439;16,9322
1452;0,1275;-0,0477;14499,2685;481,3886;481,3637;default broker;9877,4714;0,0000;0,0000;-327,9408;327,9408;-0,0000;VidyutVanika;-3483,7073;-1,3263;-1,3263;115,6622;-115,6622;-0,0248;TUC_TAC22;8105,5045;-4252,1971;0,0000;-269,1099;269,1099;-0,0000
1453;0,1221;-0,0366;26698,1037;264,6802;76,4939;default broker;12042,9739;0,0000;0,0000;-119,3919;49,8906;-0,0000;VidyutVanika;228,3862;-1,3263;-1,3263;-2,2642;-0,0187;112,7816;TUC_TAC22;14426,7436;-2364,7932;-2364,7932;-143,0241;-38,0106;146,8584
1454;0,1289;-0,0485;12471,6907;449,7104;449,6836;default broker;13762,0810;0,0000;0,0000;-496,2400;496,2400;-0,0000;VidyutVanika;-4737,9967;-1,1368;-1,1368;170,8450;-170,8450;-0,0268;TUC_TAC22;3447,6064;-2705,2356;0,0000;-124,3155;124,3155;-0,0000
1455;0,1300;-0,0478;19119,2128;549,2504;-0,0000;default broker;15924,6775;0,0000;0,0000;-457,4789;457,4789;-0,0000;VidyutVanika;-1659,9028;-1,1368;-1,1368;47,6851;-47,6851;-0,0109;TUC_TAC22;4854,4382;-920,6094;0,0000;-139,4567;139,4567;-0,0000
1456;0,2233;-0,0508;10712,9544;428,9150;428,8817;default broker;18083,6608;0,0000;0,0000;-724,0164;724,0164;-0,0000;VidyutVanika;-10868,2756;-1,1368;-1,1368;435,1336;-435,1336;-0,0333;TUC_TAC22;3497,5692;-1338,2049;0,0000;-140,0323;140,0323;-0,0000
1457;0,2060;-0,0508;-4832,4447;1018,7019;0,0000;default broker;19242,8090;0,0000;0,0000;4056,4740;3981,2538;-0,0000;VidyutVanika;-28585,9004;960,0000;0,0000;-6026,0412;-6026,0412;-0,0000;TUC_TAC22;4510,6467;7200,3557;4832,4447;950,8654;950,8654;999,8119
1458;0,1933;-0,0497;13787,8079;495,1294;495,0791;default broker;20186,0873;0,0000;0,0000;-724,8959;724,8959;-0,0000;VidyutVanika;-8780,4790;-2,2737;-2,2737;315,3129;-315,3129;-0,0503;TUC_TAC22;2382,1995;-5106,7824;0,0000;-85,5464;85,5464;-0,0000
1459;0,1825;-0,0485;11221,7490;418,6987;418,6690;default broker;21414,1286;0,0000;0,0000;-798,9902;798,9902;-0,0000;VidyutVanika;-10218,9552;-1,1368;-1,1368;381,2831;-381,2831;-0,0297;TUC_TAC22;26,5756;-5054,0081;0,0000;-0,9916;0,9916;-0,0000
1460;0,1698;-0,0351;5599,8414;164,9846;164,8919;default broker;22198,1182;0,0000;0,0000;-654,0092;654,0092;-0,0000;VidyutVanika;-19495,5235;-3,8842;-3,8842;574,3844;-574,3844;-0,0927;TUC_TAC22;2897,2467;-4129,4401;0,0000;-85,3598;85,3598;-0,0000
1461;0,1289;-0,0381;6367,7492;202,2481;202,2156;default broker;21808,1575;0,0000;0,0000;-692,6558;692,6558;-0,0000;VidyutVanika;-16741,3129;-1,2789;-1,2789;531,7262;-531,7262;-0,0325;TUC_TAC22;1300,9046;-5220,9846;0,0000;-41,3184;41,3184;-0,0000
1462;0,1346;-0,0413;-3729,9234;516,0350;0,0000;default broker;21436,4546;0,0000;0,0000;2965,7342;2965,7342;-0,0000;VidyutVanika;-24141,8664;1080,0000;0,0000;-3340,0280;-3340,0280;-0,0000;TUC_TAC22;-1024,5117;4983,1288;3729,9234;-141,7412;-141,7412;516,0350
1463;0,1231;-0,0399;-15353,5606;2125,1069;1536,4069;default broker;21144,2169;0,0000;0,0000;2926,5994;2926,5994;-0,0000;VidyutVanika;-31566,1246;1080,0000;0,0000;-4369,1096;-4369,1096;-0,0000;TUC_TAC22;-4931,6528;3928,9641;3928,9641;-682,5967;-682,5967;588,7000
1464;0,1166;-0,0356;-3876,3625;467,0853;0,0000;default broker;19982,0329;0,0000;0,0000;2407,7506;2407,7506;-0,0000;VidyutVanika;-19029,2794;1080,0000;0,0000;-2292,9478;-2292,9478;-0,0000;TUC_TAC22;-4829,1159;3902,3358;3876,3625;-581,8881;-581,8881;467,0853
1465;0,1186;-0,0420;787,4775;32,4674;32,2605;default broker;18367,3635;0,0000;0,0000;-757,2799;757,2799;-0,0000;VidyutVanika;-18315,9914;-5,1158;-5,1158;755,1619;-755,1619;-0,2069;TUC_TAC22;736,1054;-7624,5678;0,0000;-30,3494;30,3494;-0,0000
1466;0,1015;-0,0359;3004,8800;98,7540;98,6875;default broker;17296,8542;0,0000;0,0000;-568,4529;568,4529;-0,0000;VidyutVanika;-17682,3641;-2,2263;-2,2263;581,1225;-581,1225;-0,0665;TUC_TAC22;3390,3899;-7537,9583;0,0000;-111,4236;111,4236;-0,0000
1467;0,1132;-0,0442;-8338,3774;1013,8152;592,3621;default broker;16372,9270;0,0000;0,0000;1990,6898;1487,0646;-0,0000;VidyutVanika;-18132,0405;1080,0000;0,0000;-2204,5702;-1646,8354;-0,0000;TUC_TAC22;-6579,2640;1002,5977;1002,5977;-799,9348;-590,0832;141,1592
1468;0,1121;-0,0454;1270,9058;56,0763;55,9667;default broker;15259,1281;0,0000;0,0000;-673,2799;673,2799;-0,0000;VidyutVanika;-13298,3645;-2,5579;-2,5579;586,7649;-586,7649;-0,1096;TUC_TAC22;-689,8579;-8040,6148;0,0000;30,4387;-30,3197;-0,0000
1469;0,1196;-0,0469;-2331,2569;284,2469;0,0000;default broker;14368,8249;0,0000;0,0000;1751,9706;1751,9706;-0,0000;VidyutVanika;-16224,9322;1080,0000;0,0000;-1978,2831;-1978,2831;-0,0000;TUC_TAC22;-475,1496;2842,2537;2331,2569;-57,9343;-57,9343;284,2469
1470;0,1140;-0,0354;-26,5378;3,0258;3,0258;default broker;12397,1387;0,0000;0,0000;1413,4949;1413,4949;-0,0000;VidyutVanika;-5124,8139;1080,0000;0,0000;-584,3202;-584,3202;-0,0000;TUC_TAC22;-7298,8625;3431,9750;0,0000;-832,2005;-832,2005;-0,0000
1471;0,1861;-0,0363;7010,9736;205,1013;205,0159;default broker;10195,2511;0,0000;0,0000;-298,2552;298,2552;-0,0000;VidyutVanika;-5504,1665;-3,8368;-3,8368;161,0207;-161,0207;-0,0854;TUC_TAC22;2319,8890;-4005,1480;0,0000;-67,8668;67,8668;-0,0000
1472;0,1212;-0,0470;26028,1739;545,9645;-0,0000;default broker;8738,4834;0,0000;0,0000;-183,2976;183,3037;-0,0000;VidyutVanika;7566,2553;-1,8000;-1,8000;-158,7090;158,7090;0,0091;TUC_TAC22;9723,4352;-4213,7087;0,0000;-203,9578;203,9646;-0,0000
1473;0,1286;-0,0354;34377,7849;35,7881;74,7642;default broker;8267,0696;0,0000;0,0000;-8,6062;51,5672;-0,0000;VidyutVanika;7606,9999;-1,1842;-1,1842;-7,9191;0,4687;212,3027;TUC_TAC22;18503,7155;-4913,4646;-4913,4646;-19,2628;-149,1569;351,9201
1474;0,1344;-0,0358;34350,7041;50,2757;74,9384;default broker;8469,5388;0,0000;0,0000;-12,3960;50,0798;-0,0000;VidyutVanika;4562,0117;-1,1842;-1,1842;-6,6770;-1,8212;216,8090;TUC_TAC22;21319,1536;-4517,4074;-4517,4074;-31,2027;-167,5398;344,9276
1475;0,1486;-0,0357;22997,6771;291,5344;41,7393;default broker;9170,6236;0,0000;0,0000;-116,2531;7,7433;-0,0000;VidyutVanika;-465,8457;-1,1842;-1,1842;5,9054;-0,3933;45,1197;TUC_TAC22;14292,8993;-3202,9629;-3202,9629;-181,1866;-78,4910;67,9063
1476;0,1347;-0,0371;23921,8446;316,0482;22,6322;default broker;9952,2443;0,0000;0,0000;-131,4861;20,5568;-0,0000;VidyutVanika;1033,2197;-1,1842;-1,1842;-13,6506;1,0754;24,5201;TUC_TAC22;12936,3806;-3979,8496;-3979,8496;-170,9116;-15,4922;51,2930
1477;0,1149;-0,0379;29163,8128;255,7335;83,3382;default broker;12072,8440;0,0000;0,0000;-105,8651;-12,4483;-0,0000;VidyutVanika;-3476,5607;-1,1842;-1,1842;30,4855;3,5847;150,2632;TUC_TAC22;20567,5295;-2003,9344;-2003,9344;-180,3538;-206,6145;187,0935
1478;0,1231;-0,0484;44875,7978;157,0030;78,3133;default broker;13396,7721;0,0000;0,0000;-46,8701;58,2484;-0,0000;VidyutVanika;25648,9238;-3,2684;-3,2684;-89,7356;-92,7974;357,3818;TUC_TAC22;5830,1019;-3044,6359;-3044,6359;-20,3973;-51,3828;473,9553
1479;0,1340;-0,0363;28612,8721;219,1493;85,5164;default broker;15836,8835;0,0000;0,0000;-121,2965;60,8017;-0,0000;VidyutVanika;9827,3674;-1,3263;-1,3263;-75,2689;-20,9501;170,8278;TUC_TAC22;2948,6212;-1232,9234;-1232,9234;-22,5838;-11,2915;195,1143
1480;0,1237;-0,0480;17658,8827;535,5760;-0,0000;default broker;17394,0269;0,0000;0,0000;-527,5432;527,5432;-0,0000;VidyutVanika;-3903,5575;-1,3263;-1,3263;118,3909;-118,3909;-0,0168;TUC_TAC22;4168,4134;-1243,4672;0,0000;-126,4237;126,4237;-0,0000
1481;0,1240;-0,0475;20105,3641;551,6123;-0,0000;default broker;18886,5608;0,0000;0,0000;-518,1731;518,1731;-0,0000;VidyutVanika;-2991,0231;-1,3263;-1,3263;82,0619;-82,0619;-0,0097;TUC_TAC22;4209,8263;-3145,4096;0,0000;-115,5011;115,5011;-0,0000
1482;0,1145;-0,0461;13100,1836;432,6579;432,6315;default broker;19244,9686;0,0000;0,0000;-635,6009;635,6009;-0,0000;VidyutVanika;-8584,7099;-1,3263;-1,3263;283,5260;-283,5260;-0,0264;TUC_TAC22;2439,9248;-4626,9146;0,0000;-80,5831;80,5831;-0,0000
1483;0,1338;-0,0485;11630,5290;429,3400;429,3065;default broker;20568,4192;0,0000;0,0000;-759,2814;759,2814;-0,0000;VidyutVanika;-12552,9682;-1,3263;-1,3263;463,3918;-463,3918;-0,0335;TUC_TAC22;3615,0779;-4307,2346;0,0000;-133,4503;133,4503;-0,0000
1484;0,1277;-0,0485;15011,8633;502,7194;-0,0000;default broker;21466,5182;0,0000;0,0000;-718,8738;718,8738;-0,0000;VidyutVanika;-16346,2670;-1,9895;-1,9895;547,4061;-547,4061;-0,0368;TUC_TAC22;9891,6121;-4727,4986;0,0000;-331,2517;331,2517;-0,0000
1485;0,1297;-0,0394;11587,8159;321,9773;-0,0000;default broker;21346,7749;0,0000;0,0000;-593,1382;593,1382;-0,0000;VidyutVanika;-17398,8337;-1,2789;-1,2789;483,4413;-483,4413;-0,0207;TUC_TAC22;7639,8746;-6452,1867;0,0000;-212,2804;212,2804;-0,0000
1486;0,1070;-0,0437;9636,6769;328,4298;328,3985;default broker;21152,6922;0,0000;0,0000;-720,9097;720,9097;-0,0000;VidyutVanika;-17915,2850;-1,2789;-1,2789;610,5749;-610,5749;-0,0313;TUC_TAC22;6399,2697;-7561,7682;0,0000;-218,0949;218,0949;-0,0000
1487;0,1086;-0,0436;1733,1527;72,6345;72,5831;default broker;20395,2178;0,0000;0,0000;-854,7406;854,7406;-0,0000;VidyutVanika;-21775,2514;-1,2789;-1,2789;912,5763;-912,5763;-0,0514;TUC_TAC22;3113,1863;-6251,8052;0,0000;-130,4701;130,4701;-0,0000
1488;0,1115;-0,0461;-182,5638;20,3929;20,3929;default broker;19154,5902;0,0000;0,0000;2139,6272;2139,6272;-0,0000;VidyutVanika;-23054,9612;1080,0000;0,0000;-2575,3107;-2575,3107;-0,0000;TUC_TAC22;3717,8072;3459,1085;0,0000;415,2906;415,2906;-0,0000
1489;0,1035;-0,0438;3879,9643;154,9986;154,9063;default broker;17534,1151;0,0000;0,0000;-700,4610;700,4610;-0,0000;VidyutVanika;-22822,0541;-2,5579;-2,5579;911,7060;-911,7060;-0,0923;TUC_TAC22;9167,9032;-8184,0466;0,0000;-366,2437;366,2437;-0,0000
1490;0,1039;-0,0408;-4033,9597;435,5286;435,5286;default broker;16354,9048;0,0000;0,0000;1765,7660;1765,7660;-0,0000;VidyutVanika;-28133,2262;1000,0000;0,0000;-3037,4187;-3037,4187;-0,0000;TUC_TAC22;7744,3618;1809,6214;0,0000;836,1241;836,1241;-0,0000
1491;0,1096;-0,0398;-1418,9401;157,5993;157,5993;default broker;15364,1711;0,0000;0,0000;1706,4726;1706,4726;-0,0000;VidyutVanika;-17313,3249;1000,0000;0,0000;-1922,9618;-1922,9618;-0,0000;TUC_TAC22;530,2136;1090,7739;0,0000;58,8899;58,8899;-0,0000
1492;0,1070;-0,0410;-1137,8193;123,0413;123,0413;default broker;14173,9488;0,0000;0,0000;1532,7399;1532,7399;-0,0000;VidyutVanika;-15161,4743;1000,0000;0,0000;-1639,5288;-1639,5288;-0,0000;TUC_TAC22;-150,2938;1754,0726;0,0000;-16,2524;-16,2524;-0,0000
1493;0,1055;-0,0384;5844,6217;190,4107;190,2752;default broker;13600,7461;0,0000;0,0000;-443,0959;443,0959;-0,0000;VidyutVanika;-11838,8137;-5,0684;-5,0684;385,6943;-385,6943;-0,1355;TUC_TAC22;4082,6893;-6961,9460;0,0000;-133,0091;133,0091;-0,0000
1494;0,1217;-0,0360;-4776,3387;604,1188;226,5952;default broker;11653,5120;0,0000;0,0000;1473,9545;1473,9545;-0,0000;VidyutVanika;-10358,5794;1000,0000;0,0000;-1310,1694;-1310,1694;-0,0000;TUC_TAC22;-6071,2713;2942,1449;2942,1449;-767,9039;-767,9039;377,5236
1495;0,1211;-0,0397;10383,4756;304,2396;304,1947;default broker;9477,4389;0,0000;0,0000;-277,6924;277,6106;-0,0000;VidyutVanika;3981,4808;-2,3684;-2,3684;-116,6588;116,6588;-0,0448;TUC_TAC22;-3075,4440;-4221,0830;0,0000;90,1116;-90,0851;-0,0000
1496;0,1223;-0,0480;22773,8317;574,5416;-0,0000;default broker;8134,6274;0,0000;0,0000;-205,2216;205,2139;-0,0000;VidyutVanika;16576,3190;-4,4053;-4,4053;-418,1899;418,1899;-0,0108;TUC_TAC22;-1937,1147;-3967,8827;0,0000;48,8698;-48,8680;-0,0000
1497;0,1339;-0,0486;35498,6066;464,9298;12,9104;default broker;7785,5844;0,0000;0,0000;-101,9688;-20,1524;-0,0000;VidyutVanika;32211,4578;-1,3737;-1,3737;-421,8776;-231,1832;21,8606;TUC_TAC22;-4498,4357;-4684,6169;-4684,6169;58,9166;11,6438;104,8266
1498;0,1248;-0,0460;37392,9257;322,0205;68,6344;default broker;7867,5426;0,0000;0,0000;-67,7537;-39,3073;-0,0000;VidyutVanika;37816,9437;-1,3737;-1,3737;-325,6720;-464,2369;141,0775;TUC_TAC22;-8291,5606;-4765,9914;-4765,9914;71,4053;41,4257;255,4939
1499;0,1527;-0,0486;37592,2705;414,2578;35,6498;default broker;8642,5711;0,0000;0,0000;-95,2391;-32,8411;-0,0000;VidyutVanika;38218,0921;-1,3737;-1,3737;-421,1542;-374,5044;65,7576;TUC_TAC22;-9268,3927;-5304,2815;-5304,2815;102,1355;35,2191;178,5338
1500;0,1189;-0,0468;34742,6559;417,9145;34,0949;default broker;9691,1751;0,0000;0,0000;-116,5738;-29,3266;-0,0000;VidyutVanika;31404,7132;-1,3737;-1,3737;-377,7629;-260,6419;58,6520;TUC_TAC22;-6353,2324;-4404,2906;-4404,2906;76,4221;19,2256;139,2612
1501;0,1136;-0,0464;21775,4609;535,1941;-0,0000;default broker;11474,1239;0,0000;0,0000;-282,0093;282,0053;-0,0000;VidyutVanika;16615,8103;-1,3737;-1,3737;-408,3809;408,3809;-0,0039;TUC_TAC22;-6314,4733;-1425,9361;0,0000;155,1962;-155,1940;-0,0000
1502;0,1284;-0,0485;22307,1290;584,0881;-0,0000;default broker;13250,7083;0,0000;0,0000;-346,9555;346,9474;-0,0000;VidyutVanika;12211,4032;-1,7526;-1,7526;-319,7424;319,7424;-0,0068;TUC_TAC22;-3154,9825;-1306,5222;0,0000;82,6098;-82,6079;-0,0000
1503;0,1167;-0,0392;25688,0428;345,9515;61,8763;default broker;15920,9031;0,0000;0,0000;-214,4134;43,0953;-0,0000;VidyutVanika;7488,3621;-1,3737;-1,3737;-100,8489;-6,0944;90,4264;TUC_TAC22;2278,7775;-661,2746;-661,2746;-30,6892;-3,2078;98,0535
1504;0,1316;-0,0496;8129,0299;336,7216;336,6758;default broker;17857,3083;0,0000;0,0000;-739,6874;739,6874;-0,0000;VidyutVanika;-9774,5266;-1,3737;-1,3737;404,8815;-404,8815;-0,0457;TUC_TAC22;46,2482;-1917,4148;0,0000;-1,9157;1,9157;-0,0000
1505;0,1612;-0,0508;17310,4844;578,8542;-0,0000;default broker;19184,1850;0,0000;0,0000;-641,5099;641,5099;-0,0000;VidyutVanika;-4718,8774;-1,3737;-1,3737;157,7970;-157,7970;-0,0222;TUC_TAC22;2845,1768;-4223,2496;0,0000;-95,1413;95,1413;-0,0000
1506;0,1303;-0,0480;14926,9817;493,2984;-0,0000;default broker;20072,4192;0,0000;0,0000;-663,3419;663,3419;-0,0000;VidyutVanika;-10298,0800;-1,3737;-1,3737;340,3251;-340,3251;-0,0249;TUC_TAC22;5152,6425;-5518,2070;0,0000;-170,2816;170,2816;-0,0000
1507;0,1330;-0,0361;16503,9603;323,7077;-0,0000;default broker;22271,9297;0,0000;0,0000;-436,8403;436,8403;-0,0000;VidyutVanika;-11244,3163;-1,3737;-1,3737;220,5454;-220,5454;-0,0043;TUC_TAC22;5476,3469;-4866,6655;0,0000;-107,4127;107,4127;-0,0000
1508;0,1253;-0,0487;12194,7320;445,6358;445,6024;default broker;22995,8241;0,0000;0,0000;-840,3434;840,3434;-0,0000;VidyutVanika;-15899,7045;-1,3737;-1,3737;581,0278;-581,0278;-0,0334;TUC_TAC22;5098,6124;-4175,7838;0,0000;-186,3201;186,3201;-0,0000
1509;0,1254;-0,0463;6825,4184;269,6725;269,6276;default broker;22807,9464;0,0000;0,0000;-901,1428;901,1428;-0,0000;VidyutVanika;-19498,0591;-1,3737;-1,3737;770,3690;-770,3690;-0,0449;TUC_TAC22;3515,5311;-6107,8137;0,0000;-138,8988;138,8988;-0,0000
1510;0,1113;-0,0401;872,7858;34,2564;34,2036;default broker;22598,4855;0,0000;0,0000;-886,9779;886,9779;-0,0000;VidyutVanika;-20257,4495;-1,3737;-1,3737;795,0935;-795,0935;-0,0527;TUC_TAC22;-1468,2502;-5642,5297;0,0000;57,6280;-57,4506;-0,0000
1511;0,1213;-0,0454;-8377,4605;1086,3789;591,8752;default broker;21997,5621;0,0000;0,0000;2852,6172;2852,6172;-0,0000;VidyutVanika;-25415,0971;1160,0000;0,0000;-3295,7990;-3295,7990;-0,0000;TUC_TAC22;-4959,9256;3679,9935;3679,9935;-643,1971;-643,1971;494,5038
1512;0,1057;-0,0436;-8331,6482;949,7625;0,0000;default broker;20244,1197;0,0000;0,0000;2307,7194;2307,7194;-0,0000;VidyutVanika;-24870,3243;1160,0000;0,0000;-2835,0815;-2835,0815;-0,0000;TUC_TAC22;-3705,4436;3715,6464;0,0000;-422,4004;-422,4004;-0,0000
1513;0,1092;-0,0352;-14793,6934;1833,7077;777,2422;default broker;18452,9749;0,0000;0,0000;2287,2830;1451,3494;-0,0000;VidyutVanika;-24312,6306;1160,0000;0,0000;-3013,5989;-1912,2185;-0,0000;TUC_TAC22;-8934,0377;1914,0390;1914,0390;-1107,3917;-685,1571;303,3674
1514;0,0987;-0,0434;6090,2826;227,1247;226,9650;default broker;17359,3170;0,0000;0,0000;-647,3803;647,3803;-0,0000;VidyutVanika;-7254,1505;-5,1158;-5,1158;270,5288;-270,5288;-0,1597;TUC_TAC22;-4014,8840;-7454,7148;0,0000;149,7269;-149,5164;-0,0000
1515;0,0937;-0,0393;3668,2411;130,5952;130,5543;default broker;16139,1493;0,0000;0,0000;-574,5791;574,5791;-0,0000;VidyutVanika;-7478,7931;-1,2789;-1,2789;266,2568;-266,2568;-0,0408;TUC_TAC22;-4992,1151;-7382,1620;0,0000;177,7272;-177,6160;-0,0000
1516;0,1011;-0,0436;14974,3116;428,3551;-0,0000;default broker;15068,5669;0,0000;0,0000;-431,0514;431,0163;-0,0000;VidyutVanika;347,2322;-1,2789;-1,2789;-9,9329;9,9329;-0,0174;TUC_TAC22;-441,4875;-7370,4820;0,0000;12,6292;-12,6282;-0,0000
1517;0,1070;-0,0436;11767,4154;374,7029;374,6772;default broker;14195,8058;0,0000;0,0000;-452,0287;452,0287;-0,0000;VidyutVanika;-3297,2884;-1,2789;-1,2789;104,9936;-104,9936;-0,0257;TUC_TAC22;868,8980;-4860,0778;0,0000;-27,6678;27,6678;-0,0000
1518;0,1230;-0,0471;-342,7866;42,2870;0,0000;default broker;12064,3366;0,0000;0,0000;1488,2855;1488,2855;-0,0000;VidyutVanika;-5874,9470;1080,0000;0,0000;-724,7476;-724,7476;-0,0000;TUC_TAC22;-6532,1761;4137,9588;342,7866;-805,8249;-805,8249;42,2870
1519;0,1210;-0,0469;19950,2501;536,8574;-0,0000;default broker;10149,1824;0,0000;0,0000;-273,1126;273,0944;-0,0000;VidyutVanika;12559,8780;-2,5579;-2,5579;-337,9839;337,9839;-0,0178;TUC_TAC22;-2758,8104;-3895,9447;0,0000;74,2391;-74,2341;-0,0000
1520;0,1181;-0,0468;38792,2540;311,4910;77,6218;default broker;8440,2151;0,0000;0,0000;-67,7726;-46,2041;-0,0000;VidyutVanika;32333,9677;-3,1737;-3,1737;-259,6327;-424,4736;181,8888;TUC_TAC22;-1981,9288;-4054,5099;-4054,5099;15,9143;10,8496;290,0792
1521;0,1325;-0,0483;35166,5974;461,7433;25,7127;default broker;7956,5596;0,0000;0,0000;-104,4710;-20,2581;-0,0000;VidyutVanika;33241,1439;-1,4211;-1,4211;-436,4618;-236,1473;45,0843;TUC_TAC22;-6031,1062;-3864,6828;-3864,6828;79,1894;15,3557;115,2811
1522;0,1325;-0,0482;61188,1832;-796,8729;-259,2446;default broker;8344,1759;0,0000;0,0000;108,6688;0,2836;-0,0000;VidyutVanika;51448,5635;-1,4211;-1,4211;670,0308;-692,2471;825,2903;TUC_TAC22;1395,4438;-3705,1994;-3705,1994;18,1733;-30,6866;1086,4247
1523;0,1174;-0,0466;43426,9363;137,5795;81,9310;default broker;8749,1128;0,0000;0,0000;-27,7178;-76,9910;-0,0000;VidyutVanika;39648,4629;-1,4211;-1,4211;-125,6090;-742,3837;314,1075;TUC_TAC22;-4970,6394;-4157,4208;-4157,4208;15,7473;43,7409;464,1393
1524;0,1284;-0,0475;31941,1780;495,8213;-0,0000;default broker;9818,6619;0,0000;0,0000;-152,4146;-12,3155;-0,0000;VidyutVanika;24665,1605;-1,4211;-1,4211;-382,8761;-97,7418;-0,0263;TUC_TAC22;-2542,6445;-4235,7506;-2984,7426;39,4693;3,1892;40,0870
1525;0,1417;-0,0495;11982,3309;449,2742;449,2379;default broker;11680,2357;0,0000;0,0000;-437,9472;437,8765;-0,0000;VidyutVanika;4722,7646;-1,4211;-1,4211;-177,0787;177,0787;-0,0363;TUC_TAC22;-4420,6694;-3131,4479;0,0000;165,7518;-165,7250;-0,0000
1526;0,1127;-0,0464;17041,4342;499,7187;-0,0000;default broker;13639,1260;0,0000;0,0000;-399,9502;399,9242;-0,0000;VidyutVanika;8830,7020;-1,3263;-1,3263;-258,9493;258,9493;-0,0163;TUC_TAC22;-5428,3939;-2613,7980;0,0000;159,1808;-159,1705;-0,0000
1527;0,1311;-0,0489;15403,5035;515,9976;-0,0000;default broker;15293,9519;0,0000;0,0000;-512,3277;512,2801;-0,0000;VidyutVanika;841,2744;-1,3263;-1,3263;-28,1816;28,1816;-0,0240;TUC_TAC22;-731,7228;-1576,3826;0,0000;24,5118;-24,5095;-0,0000
1528;0,1348;-0,0492;13314,9066;478,0026;477,9727;default broker;17037,3030;0,0000;0,0000;-611,6360;611,6360;-0,0000;VidyutVanika;-569,5361;-1,3263;-1,3263;20,4462;-20,4462;-0,0300;TUC_TAC22;-3152,8603;-1456,2116;0,0000;113,1871;-113,1729;-0,0000
1529;0,1318;-0,0364;23257,5341;306,7762;44,1438;default broker;19354,0605;0,0000;0,0000;-255,2878;-20,9945;-0,0000;VidyutVanika;6155,7866;-1,3263;-1,3263;-81,1973;-31,9380;50,4556;TUC_TAC22;-2252,3130;-2505,1087;-2505,1087;29,7089;2,4432;69,3860
1530;0,1256;-0,0426;21622,2000;452,5323;-0,0000;default broker;20220,7122;0,0000;0,0000;-423,2005;423,2022;-0,0000;VidyutVanika;5263,5651;-1,3263;-1,3263;-110,1615;110,1615;0,0009;TUC_TAC22;-3862,0773;-4289,5811;0,0000;80,8296;-80,8300;-0,0000
